Country Name,Country Code,Year,Gender Gap Labor force participation % (15+age),Gender Gap Part time employment %,Gender Gap Self-employed %,Gender Gap Unemployment %,Gender Gap Vulnerable employment %,Gender Gap Wage and salaried workers %,Total Gender Gap %
Mali,MLI,1966,0,0,0,0,0,0,0
Mali,MLI,1995,31.1780014038086,0,-7.615005493164105,-0.9369997978210396,-8.196002960205092,7.61499977111817,22.044992923736533
New Caledonia,NCL,1994,10.761001586913999,0,13.874999046325701,-2.9449996948241974,6.78899976611137,-13.875,14.605000704526873
Nigeria,NGA,2003,15.408000946045,0,-7.458999633789105,-0.2259998321533203,-8.072005271911593,7.459000587463301,7.109996795654283
New Zealand,NZL,2002,15.9339981079101,0,11.096999168396,-0.31300020217894975,6.41699999570845,-11.097000122070298,22.0379969477653
Oman,OMN,1982,0,0,0,0,0,0,0
Papua New Guinea,PNG,1987,0,0,0,0,0,0,0
Papua New Guinea,PNG,2006,3.103004455566392,0,-15.292999267578196,1.6309999227523801,-16.77899932861331,15.293001174926701,-12.044993042946032
San Marino,SMR,1985,0,0,0,0,0,0,0
Somalia,SOM,1987,0,0,0,0,0,0,0
Sao Tome and Principe,STP,1960,0,0,0,0,0,0,0
Sao Tome and Principe,STP,1961,0,0,0,0,0,0,0
Eswatini,SWZ,1982,0,0,0,0,0,0,0
Togo,TGO,1980,0,0,0,0,0,0,0
United States,USA,2001,14.888999938964801,-10.479999542236301,5.25500011444095,0.15000009536742986,2.022000052034869,-5.2550048828125,6.5809957757592485
"Venezuela, RB",VEN,1977,0,0,0,0,0,0,0
"Venezuela, RB",VEN,2011,27.948001861572195,-10.19000053405765,4.7649993896485014,-2.0570001602172807,2.074998855590902,-4.764999389648395,17.776000022888272
Vietnam,VNM,1961,0,0,0,0,0,0,0
Vietnam,VNM,2008,8.947998046875,0,-10.843002319336009,-0.029000043869010117,-12.40500164031991,10.843000411987301,-3.4860055446626266
Aruba,ABW,2003,0,0,0,0,0,0,0
Afghanistan,AFG,2011,71.2739973068238,0,-2.4909973144530966,-5.35200023651121,-3.5800008773803995,2.4910011291504013,62.342000007629494
Azerbaijan,AZE,2004,6.428001403808594,0,-4.108001708984403,-0.10099983215332031,-5.168003082275391,4.107997894287099,1.158994674682578
Belgium,BEL,2004,16.0529975891113,-26.919998168945302,5.355999946594299,-1.6300001144409197,1.3219999670981704,-5.356002807617202,-11.175003588199655
Benin,BEN,1981,0,0,0,0,0,0,0
Benin,BEN,1984,0,0,0,0,0,0,0
"Bahamas, The",BHS,1980,0,0,0,0,0,0,0
Brunei Darussalam,BRN,1979,0,0,0,0,0,0,0
Chile,CHL,1969,0,0,0,0,0,0,0
China,CHN,1990,11.594001770019503,0,0,0,0,0,11.594001770019503
"Congo, Dem. Rep.",COD,1985,0,0,0,0,0,0,0
"Congo, Dem. Rep.",COD,2012,2.4049987792969034,-4.9300022125244,2.1440010070800994,-1.3269999027252206,-0.8460016250611986,-2.1440010070800994,-4.698004961013916
Costa Rica,CRI,2013,30.3940010070801,-17.110000610351605,8.8420009613037,-3.01400041580204,2.0660008788108986,-8.841995239257798,12.336006581783256
Fiji,FJI,2007,34.4090003967286,0,-2.1020011901855966,-5.138000011444049,-2.794000625610302,2.1020011901855966,26.47699975967425
Ghana,GHA,2011,4.899002075195298,0,-17.8560028076172,-0.6519999504089293,-19.3880004882812,17.855998992919897,-15.141002178192135
Guinea-Bissau,GNB,1974,0,0,0,0,0,0,0
Guinea-Bissau,GNB,2000,16.3209991455078,0,-13.5269966125488,-1.0240001678466797,-15.048998594283901,13.5269985198974,0.24800229072581814
Greece,GRC,2001,25.2490005493164,-7.050000190734881,6.108997344970703,-9.06200027465821,-0.8400011062621999,-6.108997344970696,8.296998977661115
Grenada,GRD,2016,0,0,0,0,0,0,0
Guam,GUM,2009,23.772998809814503,0,-3.6439990997314986,-1.0100002288818395,-6.370999693870502,3.644004821777301,16.392004609107964
Guyana,GUY,2011,37.693000793457,0,8.338001251220703,-5.29199981689451,5.999000072479298,-8.338005065917997,38.3999972343445
Hungary,HUN,2008,15.666999816894503,-4.940000534057619,6.711999893188439,-0.34099960327147993,2.76100012660026,-6.711997985839801,13.147001713514303
Iceland,ISL,2017,8.952003479003906,-15.110000610351602,8.56799983978275,0.029999971389770064,5.108000266365661,-8.568000793457003,-1.0199978472665165
Kiribati,KIR,1963,0,0,0,0,0,0,0
Liberia,LBR,2006,6.197998046875,0,-17.792999267578097,2.67899990081788,-18.3330020904541,17.793000221252438,-9.45600318908688
Sri Lanka,LKA,2005,39.734001159668,0,-1.5989990234375,-6.2249999046325994,-4.797999858856102,1.5989990234375,28.711001396179295
Luxembourg,LUX,1994,29.577995300293004,-23.70000076293944,-0.7370004653931002,-1.28999996185303,-3.1220002248883203,0.7369995117187926,1.4659933969379075
Mexico,MEX,1966,0,0,0,0,0,0,0
Malawi,MWI,1995,2.541000366210895,0,-10.094997406005902,-4.82599973678592,-10.688998699188204,10.095001220703097,-12.973994255066035
Namibia,NAM,1974,0,0,0,0,0,0,0
Norway,NOR,2015,7.096000671386697,-15.4200019836426,4.56199979782104,0.5599999427795401,2.87600015103816,-4.562004089355497,-4.888005509972659
Nepal,NPL,1976,0,0,0,0,0,0,0
New Zealand,NZL,1971,0,0,0,0,0,0,0
Philippines,PHL,1977,0,0,0,0,0,0,0
Palau,PLW,2012,0,0,0,0,0,0,0
Palau,PLW,1989,0,0,0,0,0,0,0
Puerto Rico,PRI,1974,0,0,0,0,0,0,0
Portugal,PRT,1990,24.537002563476506,-9.62000036239627,0,0,0,0,14.917002201080235
French Polynesia,PYF,1987,0,0,0,0,0,0,0
French Polynesia,PYF,1991,22.2049980163574,0,12.2929992675782,-3.3420000076294,7.3699998855591,-12.293003082275398,26.2329940795899
Qatar,QAT,1987,0,0,0,0,0,0,0
Rwanda,RWA,1991,5.592002868652287,0,-7.402000427246094,-0.05799999833107,-7.391998291015597,7.4020001888275,-1.857995659112973
Saudi Arabia,SAU,1988,0,0,0,0,0,0,0
Saudi Arabia,SAU,2012,56.6180000305176,-1.1799998283386204,4.76600003242493,-18.33100032806398,3.02200000360608,-4.766006469726605,40.12899344041941
Sudan,SDN,2015,46.7399997711181,0,-4.302001953125,-14.084999084472628,-7.5409994125366,4.302001953125,25.114001274108873
El Salvador,SLV,2005,33.5300025939942,0,-16.536998748779297,4.063999652862551,-18.8249998092652,16.536998748779297,18.769002437591546
Sao Tome and Principe,STP,1980,0,0,0,0,0,0,0
Slovak Republic,SVK,1969,0,0,0,0,0,0,0
Sweden,SWE,1995,9.420997619628906,-23.270000457763704,10.39799976348882,1.9689998626709002,6.147999614477181,-10.398002624511705,-5.732006222009602
Chad,TCD,2016,12.923004150390597,0,-12.597000122070298,-1.9149999618530202,-12.897001266479393,12.59700024127965,-1.8889969587324646
Tajikistan,TJK,1970,0,0,0,0,0,0,0
United States,USA,1974,0,0,0,0,0,0,0
"Venezuela, RB",VEN,2009,28.329002380371108,-6.31000018119812,5.871002197265703,-1.5689997673034695,2.3509985208510997,-5.870994567871094,22.801008582115227
British Virgin Islands,VGB,1975,0,0,0,0,0,0,0
Vanuatu,VUT,1978,0,0,0,0,0,0,0
Vanuatu,VUT,1982,0,0,0,0,0,0,0
Argentina,ARG,1985,0,0,0,0,0,0,0
Austria,AUT,2003,17.826999664306697,-26.380000114440897,2.7709999084472994,0.7909998893737802,-1.07200002670288,-2.77099609375,-8.833996772766
Azerbaijan,AZE,1974,0,0,0,0,0,0,0
Burundi,BDI,1968,0,0,0,0,0,0,0
Burkina Faso,BFA,1978,0,0,0,0,0,0,0
Bolivia,BOL,1966,0,0,0,0,0,0,0
Brazil,BRA,1980,0,0,0,0,0,0,0
Canada,CAN,1983,0,-18.430002212524396,0,0,0,0,-18.430002212524396
Chile,CHL,1968,0,0,0,0,0,0,0
Chile,CHL,1988,0,0,0,0,0,0,0
"Congo, Dem. Rep.",COD,2003,2.2949981689453125,0,2.9159965515135937,-1.3200001716613796,0.11300277709960227,-2.9159965515135937,1.0880007743835352
Comoros,COM,2000,19.6119995117187,0,-21.7290000915528,-0.3919997215271005,-22.5819969177247,21.728999137878503,-3.361998081207396
Costa Rica,CRI,2012,31.139003753662102,-18.1800012588501,7.024999618530199,-3.31999969482421,0.33799973130220096,-7.025001525878906,9.977000623941287
Curacao,CUW,1963,0,0,0,0,0,0,0
Czech Republic,CZE,1961,0,0,0,0,0,0,0
Germany,DEU,1965,0,0,0,0,0,0,0
Germany,DEU,1972,0,0,0,0,0,0,0
Djibouti,DJI,1972,0,0,0,0,0,0,0
Eritrea,ERI,1992,15.897994995117202,0,-4.566001892089901,-0.9749999046325604,-5.989002704620297,4.566001892089901,8.933992385864343
Spain,ESP,1997,26.390003204345696,-14.6499996185303,4.607000350952099,-11.895999908447301,0.6530010700225013,-4.606994628906193,0.4970104694365034
Finland,FIN,1987,0,0,0,0,0,0,0
Faroe Islands,FRO,1974,0,0,0,0,0,0,0
Georgia,GEO,2000,19.216003417968807,0,-0.9049987792968963,0.5989999771118004,-3.1459999084472017,0.9049987792968963,16.669003486633407
Georgia,GEO,1985,0,0,0,0,0,0,0
Equatorial Guinea,GNQ,1980,0,0,0,0,0,0,0
Guam,GUM,1970,0,0,0,0,0,0,0
Guyana,GUY,1981,0,0,0,0,0,0,0
Honduras,HND,1969,0,0,0,0,0,0,0
Iraq,IRQ,2001,61.133998870849695,0,-7.222999572753899,2.486999511718751,-11.164999961852999,7.222999572753899,52.455998420715446
Israel,ISR,1960,0,0,0,0,0,0,0
Kenya,KEN,1985,0,0,0,0,0,0,0
Cambodia,KHM,2012,7.5759963989257955,-6.6800003051756995,-11.6389999389649,0.025999993085861012,-11.800998687744105,11.6389999389649,-10.879002600908148
Kiribati,KIR,2004,0,0,0,0,0,0,0
St. Kitts and Nevis,KNA,2000,0,0,0,0,0,0,0
"Korea, Rep.",KOR,2017,20.938003540039,-10.59000015258789,7.565999984741197,0.2699999809265199,3.3569996356964005,-7.565994262695298,13.975008726119928
Lao PDR,LAO,1974,0,0,0,0,0,0,0
Lesotho,LSO,1980,0,0,0,0,0,0,0
Luxembourg,LUX,1970,0,0,0,0,0,0,0
Luxembourg,LUX,2007,16.623001098632805,-26.399999618530195,2.1220002174377504,-1.1650002002715998,-0.020000159740449774,-2.122001647949304,-10.962000310420994
Moldova,MDA,1973,0,0,0,0,0,0,0
Moldova,MDA,2012,5.757999420166001,-6.639999389648498,15.483001708984304,2.4780001640319798,14.307000398635903,-15.483001708984304,15.903000593185386
Mexico,MEX,1968,0,0,0,0,0,0,0
Malta,MLT,1998,42.208000183105405,0,8.24699974060061,0.19300031661988015,5.291000127792331,-8.247001647949205,47.691998720169025
Mauritania,MRT,2003,42.13800048828129,0,-12.085998535156293,-4.63600063323975,-13.863000869751104,12.0859985351563,23.638998985290446
Namibia,NAM,2003,13.729000091552798,0,-8.978000640869098,-4.840000152587798,-11.2079994678497,8.977996826171903,-2.319003343581894
Niger,NER,1965,0,0,0,0,0,0,0
Nicaragua,NIC,2010,35.8839988708496,0,-7.5720024108887,-1.2809996604919407,-11.6969985961913,7.5720024108887,22.906000614166363
Netherlands,NLD,1977,0,0,0,0,0,0,0
Norway,NOR,1967,0,0,0,0,0,0,0
Nepal,NPL,2005,8.821998596191392,0,-17.593994140625,0.50499999523163,-18.9470024108887,17.59400033950807,-9.619997620582609
Papua New Guinea,PNG,2015,1.902000427246108,0,-19.041000366210895,1.88300001621246,-20.423998832702594,19.0410013198853,-16.63899743556962
Poland,POL,2017,16.325000762939496,-11.649999618530199,7.365999221801701,-0.03999996185303001,4.837000131607001,-7.365997314453097,9.472003221511873
Portugal,PRT,1994,19.761001586914006,-11.1599998474121,2.676000595092699,-1.9239997863769505,-2.5229989290237995,-2.6760025024414062,4.154001116752447
West Bank and Gaza,PSE,1992,57.9530038833618,0,-0.259998321533196,-1.8909997940062997,-2.583000183105497,0.259998321533196,53.47900390625001
Qatar,QAT,1983,0,0,0,0,0,0,0
Romania,ROU,1980,0,0,0,0,0,0,0
Rwanda,RWA,2001,3.3610000610350994,0,-7.563003540039105,-0.06000000238418601,-7.704996109008704,7.562999963760339,-4.403999626636557
Sudan,SDN,2010,49.791000366210895,0,-3.506000518798899,-14.458000183105481,-6.873000144958496,3.506000518798899,28.460000038146916
Senegal,SEN,1971,0,0,0,0,0,0,0
Singapore,SGP,2001,25.874000549316406,0,9.991001129150419,-0.28999996185303,4.8640002608299495,-9.99099731445321,30.448004662990535
San Marino,SMR,1993,0,0,0,0,0,0,0
Somalia,SOM,1982,0,0,0,0,0,0,0
Suriname,SUR,1975,0,0,0,0,0,0,0
Uganda,UGA,1965,0,0,0,0,0,0,0
Uzbekistan,UZB,1971,0,0,0,0,0,0,0
Vietnam,VNM,1998,8.974998474121094,0,-6.841995239257798,-0.16400003433227983,-6.8950004577637,6.8420009613037,1.9160037040710156
Afghanistan,AFG,1994,71.56800365448,0,-0.03900146484370737,-2.7529993057250994,-0.8589982986450053,0.03900146484379974,67.95600605010998
Antigua and Barbuda,ATG,2014,0,0,0,0,0,0,0
Austria,AUT,1962,0,0,0,0,0,0,0
Burundi,BDI,1979,0,0,0,0,0,0,0
Bosnia and Herzegovina,BIH,2001,22.2449989318848,0,7.212001800537102,-6.555000305175799,-1.0060007572174001,-7.211997985839801,14.684001684188903
Belize,BLZ,2002,39.2280006408691,0,6.7039985656738,-7.76399993896483,3.468000888824502,-6.703994750976605,34.93200540542597
Barbados,BRB,1978,0,0,0,0,0,0,0
Bhutan,BTN,2009,8.514999389648395,0,-21.776004791259794,-2.8640003204345694,-21.88300323486331,21.7760019302368,-16.23200702667248
Botswana,BWA,2014,13.396995544433608,0,2.208999633789002,-6.941000938415501,-0.7469997406004989,-2.208999633789091,5.7089948654175195
Switzerland,CHE,1994,23.247997283935604,0,0.3470001220702983,-0.9500000476837198,-0.546999812126101,-0.3470001220702983,21.75099742412578
Cameroon,CMR,1972,0,0,0,0,0,0,0
Cameroon,CMR,1986,0,0,0,0,0,0,0
"Congo, Dem. Rep.",COD,1983,0,0,0,0,0,0,0
Curacao,CUW,1988,0,0,0,0,0,0,0
Curacao,CUW,1999,0,0,0,0,0,0,0
Dominican Republic,DOM,1988,0,0,0,0,0,0,0
Algeria,DZA,1971,0,0,0,0,0,0,0
Spain,ESP,1968,0,0,0,0,0,0,0
France,FRA,1969,0,0,0,0,0,0,0
Georgia,GEO,2013,20.877998352050795,0,-0.04700088500980115,4.163000106811502,-1.392997741699304,0.04700088500980115,23.648000717162994
Greece,GRC,1992,30.999004364013594,-8.90000057220457,2.301002502441399,-8.070999622344939,-4.4100003242491965,-2.301002502441399,9.618003845214886
Guyana,GUY,1979,0,0,0,0,0,0,0
Honduras,HND,1981,0,0,0,0,0,0,0
Haiti,HTI,1982,0,0,0,0,0,0,0
Hungary,HUN,1965,0,0,0,0,0,0,0
Hungary,HUN,1977,0,0,0,0,0,0,0
Israel,ISR,2014,10.490997314453097,-18.729997634887702,6.401000022888159,-0.04999971389771041,2.1619998961687097,-6.4010009765625,-6.127001091837947
Israel,ISR,2017,9.803997039794908,-16.6599998474121,10.037999153137198,-0.20000028610230025,5.81700033694505,-10.0380020141601,-1.2390056177973428
Jordan,JOR,1983,0,0,0,0,0,0,0
Kazakhstan,KAZ,1969,0,0,0,0,0,0,0
Cambodia,KHM,1983,0,0,0,0,0,0,0
Cambodia,KHM,2003,7.900993347167997,0,-4.999000549316406,0.34400010108948,-5.045001983642592,4.9989995956421005,3.1999905109405793
Lao PDR,LAO,1990,2.618003845214801,0,0,0,0,0,2.618003845214801
Liechtenstein,LIE,2009,0,0,0,0,0,0,0
Morocco,MAR,1994,54.397001266479506,0,5.563999176025405,-1.3589992523193004,3.3570013046265004,-5.563999176025405,56.395003318786706
Mexico,MEX,1977,0,0,0,0,0,0,0
Mali,MLI,1993,31.4019966125488,0,-6.580001831054702,-0.9430000782013002,-7.357997894287109,6.58000040054319,23.10099720954888
Mongolia,MNG,1971,0,0,0,0,0,0,0
Mongolia,MNG,2003,11.586002349853608,0,4.7910003662110014,0.6719999313354501,4.491001129150405,-4.7910003662110014,16.749003410339462
Namibia,NAM,1972,0,0,0,0,0,0,0
Netherlands,NLD,1984,0,0,0,0,0,0,0
Norway,NOR,1984,0,0,0,0,0,0,0
Poland,POL,1994,15.3480033874511,0,4.4959983825683985,-2.8819999694824006,2.3219990730286,-4.496002197265696,14.787998676300003
Paraguay,PRY,1999,31.4340019226075,0,1.4440002441405966,-3.1590003967284996,-2.6150007247924023,-1.4440002441405966,25.660000801086596
Romania,ROU,1984,0,0,0,0,0,0,0
Russian Federation,RUS,1984,0,0,0,0,0,0,0
South Sudan,SSD,2005,6.609001159667898,0,-6.918998718261697,-2.057000160217301,-12.152002334594798,6.918998718261697,-7.600001335144201
Slovenia,SVN,1978,0,0,0,0,0,0,0
Slovenia,SVN,1997,12.055000305175803,-5.729999542236303,4.330999374389599,-0.5710000991821298,2.2549991607666,-4.3310012817382955,8.008997917175272
Sweden,SWE,1962,0,0,0,0,0,0,0
Eswatini,SWZ,1978,0,0,0,0,0,0,0
Seychelles,SYC,1987,0,0,0,0,0,0,0
Syrian Arab Republic,SYR,1990,63.25399780273439,0,0,0,0,0,63.25399780273439
Thailand,THA,1987,0,0,0,0,0,0,0
Trinidad and Tobago,TTO,2004,24.3699951171875,0,8.722999572753901,-5.3169999122619895,5.327000111341601,-8.722999572753892,24.37999531626712
Tunisia,TUN,2015,46.1560001373291,0,11.259000778198299,-9.852999687194801,5.692000389099,-11.25900268554689,41.99499893188471
Uzbekistan,UZB,2014,23.576004028320305,0,2.3569984436035014,0.29600000381469016,0.2200007438658993,-2.3569946289062926,24.092008590698104
Kosovo,XKX,1987,0,0,0,0,0,0,0
Aruba,ABW,1970,0,0,0,0,0,0,0
Aruba,ABW,1991,0,0,0,0,0,0,0
Afghanistan,AFG,1981,0,0,0,0,0,0,0
Afghanistan,AFG,2000,72.0130033493042,0,-0.6819992065429972,-3.688000679016099,-1.3190021514893004,0.6820011138916016,67.0060024261474
Angola,AGO,1976,0,0,0,0,0,0,0
Antigua and Barbuda,ATG,1973,0,0,0,0,0,0,0
Austria,AUT,1968,0,0,0,0,0,0,0
Bulgaria,BGR,1999,10.882999420166001,0,6.2990007400512,-0.100999832153299,4.256000399589501,-6.2990036010742045,15.0379971265792
Bulgaria,BGR,2011,11.013999938964801,-3.21000051498413,5.11699962615962,2.1500005722046005,2.5690001845359793,-5.1169967651367045,12.523003041744166
"Bahamas, The",BHS,1976,0,0,0,0,0,0,0
Belarus,BLR,1973,0,0,0,0,0,0,0
Bolivia,BOL,1997,23.463996887206996,0,6.125,0.08100008964537997,5.579001426696802,-6.125003814697301,29.12399458885188
Barbados,BRB,2015,8.081001281738203,0,9.628001213073702,1.5640001296997,9.1870011091233,-9.627998352050795,18.83200538158411
China,CHN,2009,13.868003845214801,0,-0.10599899291990056,0.9319999217987003,-3.1459994316102,0.10599899291990056,11.654004335403302
Germany,DEU,2015,11.608001708984403,-26.030000686645497,5.622000217437759,0.74900007247924,1.6629999876022303,-5.6220016479492045,-12.010000348091069
Estonia,EST,2006,12.825000762939496,-7.43999958038331,6.67399978637697,0.63899993896485,3.61400005221366,-6.673995971679702,9.638004988431964
France,FRA,2002,14.225997924804695,-18.4299993515015,5.62300014495849,-2.0330004692077592,1.7289999127387903,-5.623001098632798,-4.508002936840082
Gabon,GAB,1961,0,0,0,0,0,0,0
Gabon,GAB,1990,22.3769989013672,0,0,0,0,0,22.3769989013672
Gabon,GAB,2014,16.733001708984403,0,-10.586999893188501,-14.4879999160766,-12.4139994978905,10.586997985839801,-10.168999612331397
Ghana,GHA,1968,0,0,0,0,0,0,0
Haiti,HTI,2003,11.305004119873104,0,-3.7019958496094034,-3.564999580383299,-4.402000904083195,3.7019996643065998,3.338007450103806
India,IND,2010,51.9779968261719,0,-5.442001342773395,-1.1190001964569096,-6.351998329162697,5.4420013427734,44.506998300552304
"Iran, Islamic Rep.",IRN,1970,0,0,0,0,0,0,0
Cambodia,KHM,1981,0,0,0,0,0,0,0
Kiribati,KIR,2003,0,0,0,0,0,0,0
Kiribati,KIR,2012,0,0,0,0,0,0,0
Kuwait,KWT,2011,36.06400299072261,0,2.792999982833865,-3.7430002689361594,2.308000033721328,-2.792999267578196,34.62900347076344
Lao PDR,LAO,1992,2.486000061035199,0,-8.4739990234375,0.24800014495848988,-8.727998733520394,8.47399997711184,-5.993997573852365
Sri Lanka,LKA,1966,0,0,0,0,0,0,0
Luxembourg,LUX,1973,0,0,0,0,0,0,0
Mexico,MEX,1971,0,0,0,0,0,0,0
Mali,MLI,1997,31.18500518798831,0,-7.736999511718793,-0.9519999027252202,-8.344001770019588,7.73699998855591,21.889003992080617
Mali,MLI,2012,26.508998870849602,0,-7.875,-2.0549998283386195,-8.902004241943402,7.875000476837149,15.55199527740473
Mauritania,MRT,1980,0,0,0,0,0,0,0
Malaysia,MYS,1993,33.4650039672852,0,0.020000457763700297,-0.72300004959106,-2.3090000152587997,-0.020004272461008554,30.43300008773803
Malaysia,MYS,1997,33.355003356933594,0,-0.906000137329098,-0.49699997901916015,-3.5800004005431987,0.9059982299805114,29.278001070022647
Namibia,NAM,2015,6.838996887207109,0,-10.584001541137702,-3.3800010681152983,-13.268000602722203,10.583999633789006,-9.80900669097909
Nigeria,NGA,1981,0,0,0,0,0,0,0
Nicaragua,NIC,2009,35.95500183105471,0,-8.194000244140597,-1.3389997482299805,-12.3340005874634,8.194000244140597,22.282001495361328
Nauru,NRU,2010,0,0,0,0,0,0,0
Papua New Guinea,PNG,1989,0,0,0,0,0,0,0
Paraguay,PRY,1972,0,0,0,0,0,0,0
Senegal,SEN,2012,25.083000183105504,0,0.04000091552740059,-4.26399993896483,-2.038998603820801,-0.04000091552740059,18.780001640319874
Sweden,SWE,1965,0,0,0,0,0,0,0
Eswatini,SWZ,1963,0,0,0,0,0,0,0
Syrian Arab Republic,SYR,1961,0,0,0,0,0,0,0
Thailand,THA,2000,15.563995361328097,0,-1.4169998168946023,0.10399985313416016,-4.344001770019602,1.4169998168946023,11.323993444442655
Thailand,THA,2003,15.99600219726571,0,-0.6640014648437003,0.20300006866455012,-3.999000549316399,0.6640014648437003,12.200001716613862
Thailand,THA,2010,16.340995788574205,-0.75,-2.378002166747997,-0.0050000548362739705,-4.6580009460448935,2.378002166747997,10.927994787693038
Turkmenistan,TKM,2000,23.222995758056697,0,-6.362998962402401,-0.01999998092651012,-8.840000152587898,6.3629989624023935,14.362995624542283
Timor-Leste,TLS,1974,0,0,0,0,0,0,0
Tunisia,TUN,2008,44.0789966583252,0,10.550998687744201,-4.7829999923706,5.4749994277953995,-10.55099487304689,44.770999908447315
Tuvalu,TUV,2016,0,0,0,0,0,0,0
Ukraine,UKR,2007,14.299999237060504,0,-4.454999923706097,1.7860002517700195,-2.9459999799728003,4.454994201660099,13.139993786811726
"Yemen, Rep.",YEM,2001,52.0469970703125,0,0.8680000305175994,-7.0149993896485014,-1.8720006942748952,-0.8680000305175994,43.1599969863891
Zambia,ZMB,1963,0,0,0,0,0,0,0
Zambia,ZMB,2010,11.170005798339787,0,-17.572998046875,-1.194999694824201,-17.687000274658203,17.5729999542236,-7.711992263794016
Zimbabwe,ZWE,1962,0,0,0,0,0,0,0
Sierra Leone,SLE,1973,0,0,0,0,0,0,0
Albania,ALB,2000,21.881999969482393,0,-9.708000183105497,-11.0989990234375,-13.311998367309506,9.708002090454102,-2.5289955139160085
Azerbaijan,AZE,1982,0,0,0,0,0,0,0
Azerbaijan,AZE,1994,16.479000091552706,0,2.474006652832003,-0.17900085449218928,-1.6659975051879883,-2.4739990234374964,14.634009361267035
Burundi,BDI,1963,0,0,0,0,0,0,0
Burundi,BDI,1972,0,0,0,0,0,0,0
"Bahamas, The",BHS,1985,0,0,0,0,0,0,0
Cabo Verde,CPV,1973,0,0,0,0,0,0,0
Costa Rica,CRI,1977,0,0,0,0,0,0,0
Costa Rica,CRI,1991,48.8419990539551,0,7.3509998321533025,-2.44600009918213,3.4390001296997,-7.350997924804702,49.83500099182127
Cuba,CUB,2000,32.78399658203131,0,17.770999908447198,-4.543999910354621,9.87299990653989,-17.771003723144602,38.11299276351917
Czech Republic,CZE,2017,16.3489990234375,-10.1500005722046,7.022000312805201,-1.24000000953674,4.295999750495,-7.021995544433608,9.255002960562752
Algeria,DZA,2008,56.4139976501465,0,11.047998428344702,-7.776999473571799,8.132999658584598,-11.048004150390597,56.7699921131134
